"id","code","serial_id","national_registration_code","foreign_id_code","name","middle_name","surname","name_reading","middle_name_reading","surname_reading","gender","birth_date","admitted","graduated","enrollment_status_code","primary_address","primary_contact","class_and_number","user_id","faculty_id","commute_method_type_id","scholarship_status_id"
554,"**-****-00554",554,,554,"Albina","Quinton","Christiansen",,,,,"2012-07-22",,,"admitted","Nagoya, 2831 Aufderhar Causeway","Email: royce_hilll@schummhayes.us",,,,,1
555,"**-****-00555",555,,555,"Isobel","Isabelle","Weissnat",,,,,"2014-03-28",,,"admitted","Nagoya, 82948 Diamond Parkway","Email: walter@koelpin.info",,,,,1
556,"**-****-00556",556,,556,"Idell","Brock","Sipes",,,,,"2012-01-16",,,"admitted","Nagoya, 8673 Otho Lakes","Email: shanon@orn.biz",,,,,1
557,"**-****-00557",557,,557,"Mercedes","Meggie","Prohaska",,,,,"2011-09-10",,,"admitted","Nagoya, 67704 Kling Courts","Email: newell_koss@orn.com",,,,,1
558,"**-****-00558",558,,558,"Alphonso","Raphaelle","Heaney",,,,,"2014-05-27",,,"admitted","Nagoya, 6453 DuBuque Passage","Email: yolanda_predovic@purdyjohns.us",,,,,1
559,"**-****-00559",559,,559,"Simone","Bonnie","Gulgowski",,,,,"2013-01-25",,,"admitted","Nagoya, 6303 Carroll Summit","Email: perry@murphyokon.us",,,,,1
560,"**-****-00560",560,,560,"Sally","Arthur","Tromp",,,,,"2012-11-26",,,"admitted","Nagoya, 1764 Sipes Spring","Email: cecilia_sporer@stoltenberg.name",,,,,1
561,"**-****-00561",561,,561,"Branson","Josianne","Fay",,,,,"2013-06-26",,,"admitted","Nagoya, 2884 Ronny Loaf","Email: joyce.wilderman@gleichnerabshire.info",,,,,1
562,"**-****-00562",562,,562,"Avery","Ethelyn","Tillman",,,,,"2012-03-10",,,"admitted","Nagoya, 304 Bradtke Mall","Email: presley@huel.name",,,,,1
563,"**-****-00563",563,,563,"Dedrick","Keara","Hamill",,,,,"2013-01-03",,,"admitted","Nagoya, 69776 Hudson Expressway","Email: marjory.donnelly@hammesrunolfsdottir.co.uk",,,,,1
564,"**-****-00564",564,,564,"Jadyn","Brian","Spencer",,,,,"2013-06-15",,,"admitted","Nagoya, 22707 Jacynthe Station","Email: madonna@carroll.us",,,,,1
565,"**-****-00565",565,,565,"Murphy","Maureen","Yundt",,,,,"2011-09-26",,,"admitted","Nagoya, 75876 Shanon Bridge","Email: mohammed@gulgowski.name",,,,,1
566,"**-****-00566",566,,566,"Skyla","Bridie","Dooley",,,,,"2012-12-15",,,"admitted","Nagoya, 483 Tremblay Manor","Email: peter@feeney.co.uk",,,,,1
567,"**-****-00567",567,,567,"Brandi","Talon","Mayert",,,,,"2012-06-24",,,"admitted","Nagoya, 0244 Baumbach Walk","Email: queenie_maggio@leannonhayes.name",,,,,1
568,"**-****-00568",568,,568,"Hilbert","Skylar","Zboncak",,,,,"2013-10-08",,,"admitted","Nagoya, 150 Eusebio Overpass","Email: harley@okuneva.us",,,,,1
569,"**-****-00569",569,,569,"Urban","Nelda","Boyer",,,,,"2012-12-14",,,"admitted","Nagoya, 45532 Dibbert Point","Email: harold@lehner.info",,,,,1
570,"**-****-00570",570,,570,"Haven","Penelope","Schultz",,,,,"2013-11-15",,,"admitted","Nagoya, 429 Andres Drives","Email: braulio@ohara.name",,,,,1
571,"**-****-00571",571,,571,"Constance","Manuela","O'Connell",,,,,"2014-03-13",,,"admitted","Nagoya, 06602 Leann Expressway","Email: helga_mcglynn@rathnolan.com",,,,,1
572,"**-****-00572",572,,572,"Crystal","Felipa","Cremin",,,,,"2011-11-07",,,"admitted","Nagoya, 39910 Gaston Wells","Email: bonita@sanford.com",,,,,1
573,"**-****-00573",573,,573,"Josefina","Marco","Cassin",,,,,"2013-10-07",,,"admitted","Nagoya, 585 Blanche Rapid","Email: tremaine.mcglynn@metzsauer.us",,,,,1
574,"**-****-00574",574,,574,"Leta","Keagan","Hudson",,,,,"2012-03-04",,,"admitted","Nagoya, 7927 Bayer Parks","Email: laurel@stamm.name",,,,,1
575,"**-****-00575",575,,575,"Gus","Burley","Will",,,,,"2012-12-01",,,"admitted","Nagoya, 7069 Bailee Harbor","Email: crystal_dietrich@russeloga.ca",,,,,1
576,"**-****-00576",576,,576,"Deontae","Kade","Shanahan",,,,,"2013-03-27",,,"admitted","Nagoya, 0258 Schneider Key","Email: margie_daugherty@lindgren.us",,,,,1
577,"**-****-00577",577,,577,"Baron","Jeramy","O'Keefe",,,,,"2013-06-08",,,"admitted","Nagoya, 31970 Christiansen Burg","Email: anne_conroy@wymandonnelly.co.uk",,,,,1
578,"**-****-00578",578,,578,"Jesus","Shaylee","Huel",,,,,"2013-02-18",,,"admitted","Nagoya, 716 Schuppe Bridge","Email: antonio.gerhold@bechtelar.co.uk",,,,,1
579,"**-****-00579",579,,579,"Claudie","Leann","Moore",,,,,"2014-03-03",,,"admitted","Nagoya, 098 Judd Plains","Email: raegan.lang@torphy.biz",,,,,1
580,"**-****-00580",580,,580,"Jerrod","Domingo","Watsica",,,,,"2012-06-10",,,"admitted","Nagoya, 1047 Blanda Knoll","Email: adan_stehr@cruickshank.ca",,,,,1
581,"**-****-00581",581,,581,"Hester","Vanessa","Powlowski",,,,,"2013-07-12",,,"admitted","Nagoya, 4114 Hackett Glen","Email: ivy.kunde@hoegerebert.us",,,,,1
582,"**-****-00582",582,,582,"Nannie","Ola","O'Hara",,,,,"2013-01-16",,,"admitted","Nagoya, 54716 Destinee Shore","Email: camden@considinebradtke.ca",,,,,1
583,"**-****-00583",583,,583,"Kaden","Kenya","Shields",,,,,"2014-03-06",,,"admitted","Nagoya, 192 Drake Ramp","Email: leo@armstrong.co.uk",,,,,1
584,"**-****-00584",584,,584,"Kamryn","Rodrick","Rowe",,,,,"2013-07-20",,,"admitted","Nagoya, 09139 Antwon Radial","Email: mireya.rolfson@tromp.us",,,,,1
585,"**-****-00585",585,,585,"Maryjane","Kirk","Kovacek",,,,,"2014-05-30",,,"admitted","Nagoya, 139 Crooks Roads","Email: verla_ryan@bins.com",,,,,1
586,"**-****-00586",586,,586,"Angela","Marcelo","Jones",,,,,"2012-06-30",,,"admitted","Nagoya, 7525 Reynolds Hollow","Email: ronaldo.cummings@schuppekuhlman.us",,,,,1
587,"**-****-00587",587,,587,"Hillary","Zena","Marvin",,,,,"2012-07-20",,,"admitted","Nagoya, 8401 Turcotte Well","Email: wilfredo_cummerata@morissette.name",,,,,1
588,"**-****-00588",588,,588,"Garrick","Stanton","Rath",,,,,"2012-01-20",,,"admitted","Nagoya, 6271 Nash Corners","Email: johnnie@von.us",,,,,1
589,"**-****-00589",589,,589,"Holden","Nicola","Wisozk",,,,,"2012-08-28",,,"admitted","Nagoya, 832 Terry Streets","Email: jarred@feest.us",,,,,1
590,"**-****-00590",590,,590,"Savion","Demarcus","Predovic",,,,,"2014-05-04",,,"admitted","Nagoya, 84777 Lorenz Glens","Email: milford@kunde.co.uk",,,,,1
591,"**-****-00591",591,,591,"Maryam","Reggie","Wiegand",,,,,"2013-09-08",,,"admitted","Nagoya, 0434 West Courts","Email: odessa@kuhlman.biz",,,,,1
592,"**-****-00592",592,,592,"Kendrick","Gwen","Schneider",,,,,"2014-05-23",,,"admitted","Nagoya, 3056 Vida Drive","Email: elyse.klein@wuckert.co.uk",,,,,1
593,"**-****-00593",593,,593,"Berneice","Hazel","Schneider",,,,,"2012-12-30",,,"admitted","Nagoya, 3729 Lebsack Radial","Email: lexie@gorczany.com",,,,,1
594,"**-****-00594",594,,594,"Rodolfo","Lera","Schuppe",,,,,"2013-05-27",,,"admitted","Nagoya, 0207 Green Course","Email: allene_cummerata@boscolegros.co.uk",,,,,1
595,"**-****-00595",595,,595,"Jett","Bernadine","Bergstrom",,,,,"2012-06-06",,,"admitted","Nagoya, 2983 Kuvalis Crossing","Email: daphnee@conroy.com",,,,,1
596,"**-****-00596",596,,596,"Lela","Avis","Homenick",,,,,"2011-12-23",,,"admitted","Nagoya, 4589 Kling Meadows","Email: hollis_ankunding@tillman.co.uk",,,,,1
597,"**-****-00597",597,,597,"Barbara","Clementine","Keeling",,,,,"2014-02-04",,,"admitted","Nagoya, 402 Legros Plain","Email: nona@feeney.us",,,,,1
598,"**-****-00598",598,,598,"Lowell","Lynn","Senger",,,,,"2012-02-20",,,"admitted","Nagoya, 66713 Eula Groves","Email: phoebe@franecki.ca",,,,,1
599,"**-****-00599",599,,599,"Krystina","Benny","Cummings",,,,,"2013-04-11",,,"admitted","Nagoya, 2031 Scottie Loaf","Email: yadira@little.ca",,,,,1
600,"**-****-00600",600,,600,"Kellie","Avis","Casper",,,,,"2013-12-07",,,"admitted","Nagoya, 8338 Schulist Courts","Email: pinkie@brownerdman.info",,,,,1
601,"**-****-00601",601,,601,"Selmer","Colby","Greenholt",,,,,"2013-11-04",,,"admitted","Nagoya, 82445 Glover Drives","Email: tommie_lockman@grady.us",,,,,1
602,"**-****-00602",602,,602,"Clark","Arch","Gibson",,,,,"2012-07-14",,,"admitted","Nagoya, 2848 Johns Burgs","Email: keara@quigley.info",,,,,1
603,"**-****-00603",603,,603,"Miles","Margaret","Turner",,,,,"2013-11-13",,,"admitted","Nagoya, 6406 Jed Viaduct","Email: anastasia@swift.info",,,,,1
604,"**-****-00604",604,,604,"Jazmyn","Giovanna","Reynolds",,,,,"2013-06-07",,,"admitted","Nagoya, 52561 Willie Curve","Email: wanda.jast@kemmerfunk.biz",,,,,1
605,"**-****-00605",605,,605,"Crawford","Zetta","Schoen",,,,,"2012-03-11",,,"admitted","Nagoya, 293 Noemie Valleys","Email: felicia_donnelly@graham.co.uk",,,,,1
606,"**-****-00606",606,,606,"Cordie","Blair","Bauch",,,,,"2014-01-01",,,"admitted","Nagoya, 003 Bradtke Burgs","Email: krystina_reinger@turner.us",,,,,1
607,"**-****-00607",607,,607,"Linnie","Alfreda","Moore",,,,,"2013-06-29",,,"admitted","Nagoya, 93241 Imelda Summit","Email: hilma@welch.info",,,,,1
608,"**-****-00608",608,,608,"Justice","Donna","Rolfson",,,,,"2011-11-07",,,"admitted","Nagoya, 32808 Eldridge Green","Email: moises_miller@rogahn.us",,,,,1
609,"**-****-00609",609,,609,"Leanna","Leanna","Stark",,,,,"2012-12-01",,,"admitted","Nagoya, 2913 Dereck Pike","Email: penelope@fahey.biz",,,,,1
610,"**-****-00610",610,,610,"Garret","Branson","Trantow",,,,,"2012-03-27",,,"admitted","Nagoya, 32762 Homenick Burg","Email: jamir@thompson.ca",,,,,1
611,"**-****-00611",611,,611,"Silas","Marilie","Kuphal",,,,,"2012-12-19",,,"admitted","Nagoya, 2177 Buckridge Mountains","Email: burnice_lynch@gleasonreichert.ca",,,,,1
612,"**-****-00612",612,,612,"Yasmine","Janelle","Willms",,,,,"2013-03-26",,,"admitted","Nagoya, 147 Leffler Crossing","Email: glenna_bartoletti@howe.name",,,,,1
613,"**-****-00613",613,,613,"Amalia","Hester","Metz",,,,,"2013-06-17",,,"admitted","Nagoya, 8924 Schroeder Plaza","Email: florine_ankunding@kilback.info",,,,,1
614,"**-****-00614",614,,614,"Elisha","Adolf","Hansen",,,,,"2011-09-23",,,"admitted","Nagoya, 087 Stanley Run","Email: ervin.gislason@upton.biz",,,,,1
615,"**-****-00615",615,,615,"Natasha","Anderson","Reichert",,,,,"2012-11-07",,,"admitted","Nagoya, 57702 Chesley Islands","Email: antonia@veum.biz",,,,,1
616,"**-****-00616",616,,616,"Bella","Lucio","Ernser",,,,,"2013-10-28",,,"admitted","Nagoya, 9592 Hettinger Expressway","Email: ransom@jonesnader.biz",,,,,1
617,"**-****-00617",617,,617,"Mayra","Tianna","O'Keefe",,,,,"2011-11-12",,,"admitted","Nagoya, 67891 Judah View","Email: obie.krajcik@koelpin.ca",,,,,1
618,"**-****-00618",618,,618,"Daija","Damaris","Boyle",,,,,"2013-03-05",,,"admitted","Nagoya, 641 Callie Station","Email: emanuel_lakin@bednar.com",,,,,1
619,"**-****-00619",619,,619,"Treva","Percy","Turner",,,,,"2014-02-18",,,"admitted","Nagoya, 310 Tressie Greens","Email: geoffrey_nienow@funkgerhold.com",,,,,1
620,"**-****-00620",620,,620,"Khalil","Valentina","Huel",,,,,"2013-05-01",,,"admitted","Nagoya, 1225 Braulio Corners","Email: roel_steuber@botsford.co.uk",,,,,1
621,"**-****-00621",621,,621,"Camylle","Eveline","Altenwerth",,,,,"2013-09-04",,,"admitted","Nagoya, 718 Sipes Plain","Email: landen@murrayboehm.info",,,,,1
622,"**-****-00622",622,,622,"Deion","Diamond","O'Reilly",,,,,"2014-01-05",,,"admitted","Nagoya, 29014 Kevin Mountains","Email: hugh@mraz.us",,,,,1
623,"**-****-00623",623,,623,"Landen","Bulah","Price",,,,,"2013-12-05",,,"admitted","Nagoya, 59960 Randi Pike","Email: theo@bosco.biz",,,,,1
624,"**-****-00624",624,,624,"Esteban","Garrick","Terry",,,,,"2011-10-02",,,"admitted","Nagoya, 57982 Raynor Way","Email: demarco_zboncak@kerlukedenesik.name",,,,,1
625,"**-****-00625",625,,625,"Arvid","Alberto","Cummings",,,,,"2013-11-01",,,"admitted","Nagoya, 3129 Belle Gateway","Email: reilly.gleason@torp.ca",,,,,1
626,"**-****-00626",626,,626,"Samanta","Hosea","Wehner",,,,,"2011-10-02",,,"admitted","Nagoya, 660 Auer Trail","Email: adalberto@bruen.ca",,,,,1
627,"**-****-00627",627,,627,"Percival","Roman","Johns",,,,,"2013-09-17",,,"admitted","Nagoya, 42444 Morar Isle","Email: olen@baumbach.ca",,,,,1
628,"**-****-00628",628,,628,"Theresia","Grace","Breitenberg",,,,,"2012-06-20",,,"admitted","Nagoya, 333 Schaden Way","Email: waldo@krajcik.biz",,,,,1
629,"**-****-00629",629,,629,"Susana","Edison","Lemke",,,,,"2014-01-17",,,"admitted","Nagoya, 53670 Strosin Points","Email: christop@zulauf.name",,,,,1
630,"**-****-00630",630,,630,"Cristopher","Frederique","Gaylord",,,,,"2012-05-05",,,"admitted","Nagoya, 19615 Tyra Flat","Email: amelie.bogisich@goodwin.biz",,,,,1
631,"**-****-00631",631,,631,"Nicola","Adam","Rohan",,,,,"2013-05-23",,,"admitted","Nagoya, 56176 Gaylord Junction","Email: liam_beer@kundekertzmann.us",,,,,1
632,"**-****-00632",632,,632,"Benny","Torrey","Roberts",,,,,"2013-09-30",,,"admitted","Nagoya, 79907 Carmen Curve","Email: delia@parisiantillman.info",,,,,1
633,"**-****-00633",633,,633,"Brett","Lorenzo","Krajcik",,,,,"2013-09-21",,,"admitted","Nagoya, 851 Russel Gardens","Email: anahi_corkery@padbergledner.us",,,,,1
634,"**-****-00634",634,,634,"Akeem","Hipolito","Crist",,,,,"2012-02-28",,,"admitted","Nagoya, 96399 McDermott Valleys","Email: allen@rohan.us",,,,,1
635,"**-****-00635",635,,635,"Martin","Elian","Kerluke",,,,,"2011-12-05",,,"admitted","Nagoya, 97629 Brenden Ways","Email: edmond@powlowskispencer.biz",,,,,1
636,"**-****-00636",636,,636,"Kaelyn","Oliver","Strosin",,,,,"2012-08-14",,,"admitted","Nagoya, 74722 Langworth Loop","Email: eduardo@krisrau.biz",,,,,1
637,"**-****-00637",637,,637,"Emma","Meagan","Wisozk",,,,,"2011-10-25",,,"admitted","Nagoya, 54815 Eichmann Crest","Email: velva.ritchie@morissettekunze.us",,,,,1
638,"**-****-00638",638,,638,"Ron","Allene","Stehr",,,,,"2012-01-22",,,"admitted","Nagoya, 39087 Streich Lock","Email: baylee@ziemann.name",,,,,1
639,"**-****-00639",639,,639,"Julius","Dessie","Keebler",,,,,"2014-02-24",,,"admitted","Nagoya, 24251 Hagenes Dale","Email: harmon_cruickshank@nikolaus.info",,,,,1
640,"**-****-00640",640,,640,"Dovie","Erling","Mann",,,,,"2011-11-22",,,"admitted","Nagoya, 7131 Rowe Row","Email: korbin@haag.ca",,,,,1
641,"**-****-00641",641,,641,"Marcus","Kay","Lind",,,,,"2012-07-06",,,"admitted","Nagoya, 942 Garnett Union","Email: cristian@bergnaumcorkery.co.uk",,,,,1
642,"**-****-00642",642,,642,"Rodger","Magnus","Dickens",,,,,"2012-12-25",,,"admitted","Nagoya, 129 Estrella Skyway","Email: abel@fritschcremin.ca",,,,,1
643,"**-****-00643",643,,643,"Albert","Jerrod","Jakubowski",,,,,"2011-11-27",,,"admitted","Nagoya, 2928 West Well","Email: madonna@swaniawski.ca",,,,,1
644,"**-****-00644",644,,644,"Keyshawn","Breanne","Huel",,,,,"2012-07-08",,,"admitted","Nagoya, 80873 Jenkins Pine","Email: avis@powlowskiwehner.info",,,,,1
645,"**-****-00645",645,,645,"Sophia","Dwight","Watsica",,,,,"2013-06-18",,,"admitted","Nagoya, 520 Pink Light","Email: ricardo@halvorsonschiller.biz",,,,,1
646,"**-****-00646",646,,646,"Jerald","Lisa","Lesch",,,,,"2013-03-17",,,"admitted","Nagoya, 1305 Turner Dale","Email: otho@schultz.info",,,,,1
647,"**-****-00647",647,,647,"Myrna","Leanna","Runolfsdottir",,,,,"2012-02-21",,,"admitted","Nagoya, 5600 Emmitt Falls","Email: robbie@veum.biz",,,,,1
648,"**-****-00648",648,,648,"Alycia","Annabel","Daniel",,,,,"2013-08-25",,,"admitted","Nagoya, 92751 Katheryn Orchard","Email: reilly_shields@labadiekuhic.info",,,,,1
649,"**-****-00649",649,,649,"Ada","Obie","Marks",,,,,"2013-09-24",,,"admitted","Nagoya, 32765 Legros Forges","Email: sammie@feest.name",,,,,1
650,"**-****-00650",650,,650,"Winona","Ilene","Walsh",,,,,"2013-08-02",,,"admitted","Nagoya, 443 Willms Points","Email: jewell_botsford@schroederwaters.ca",,,,,1
651,"**-****-00651",651,,651,"Rebeka","Savanna","Becker",,,,,"2013-04-12",,,"admitted","Nagoya, 711 Griffin Ferry","Email: dora@nikolausstreich.ca",,,,,1
652,"**-****-00652",652,,652,"Lorine","Jaeden","Hyatt",,,,,"2013-04-06",,,"admitted","Nagoya, 9427 Bashirian Fields","Email: jessyca@goodwin.us",,,,,1
653,"**-****-00653",653,,653,"Caroline","Beth","Schaden",,,,,"2013-05-06",,,"admitted","Nagoya, 9373 Howe Course","Email: tanya.considine@hahn.name",,,,,1
654,"**-****-00654",654,,654,"Isadore","Clifford","Grant",,,,,"2012-09-08",,,"admitted","Nagoya, 678 Labadie Junctions","Email: ahmad.marks@krajcikhansen.com",,,,,1
655,"**-****-00655",655,,655,"Agustina","Kiel","Heller",,,,,"2012-10-30",,,"admitted","Nagoya, 218 Nicola Land","Email: clarissa@langcorwin.co.uk",,,,,1
656,"**-****-00656",656,,656,"Savanna","Gustave","Ward",,,,,"2012-04-23",,,"admitted","Nagoya, 0398 Lind Streets","Email: rasheed@wilkinsonwatsica.name",,,,,1
657,"**-****-00657",657,,657,"Carmel","Evert","Gerlach",,,,,"2012-12-04",,,"admitted","Nagoya, 2836 Gabriel Ville","Email: chance@larson.ca",,,,,1
658,"**-****-00658",658,,658,"Rafaela","May","Adams",,,,,"2012-07-29",,,"admitted","Nagoya, 1309 Emmerich Bypass","Email: lola_schuppe@runolfssonstark.ca",,,,,1
659,"**-****-00659",659,,659,"Earnest","Marcella","Bins",,,,,"2012-06-02",,,"admitted","Nagoya, 059 Brakus Parkway","Email: priscilla@mosciski.biz",,,,,1
660,"**-****-00660",660,,660,"Benton","Bettie","Wolf",,,,,"2012-07-22",,,"admitted","Nagoya, 7287 Dedric Viaduct","Email: theo.daniel@abbottreinger.com",,,,,1
661,"**-****-00661",661,,661,"Claude","Elnora","Jerde",,,,,"2012-12-06",,,"admitted","Nagoya, 357 Elaina Parkways","Email: karlie.dubuque@leschherzog.ca",,,,,1
662,"**-****-00662",662,,662,"Olen","Clay","Schoen",,,,,"2013-03-05",,,"admitted","Nagoya, 06293 Ryan Prairie","Email: geovany@monahan.info",,,,,1
663,"**-****-00663",663,,663,"Lucas","Randal","Bahringer",,,,,"2013-06-27",,,"admitted","Nagoya, 1788 Destin Meadows","Email: allison@uptonbartoletti.info",,,,,1
664,"**-****-00664",664,,664,"Beaulah","Mitchell","Bayer",,,,,"2012-06-10",,,"admitted","Nagoya, 158 Bergstrom Path","Email: velda.bernier@walter.name",,,,,1
665,"**-****-00665",665,,665,"Isadore","Ricky","Rodriguez",,,,,"2014-03-01",,,"admitted","Nagoya, 383 Ali Highway","Email: gavin@barton.com",,,,,1
666,"**-****-00666",666,,666,"Aglae","Adolf","West",,,,,"2013-01-19",,,"admitted","Nagoya, 41420 Gibson Hills","Email: evan@waelchi.biz",,,,,1
667,"**-****-00667",667,,667,"Nels","Elsa","Bayer",,,,,"2013-05-25",,,"admitted","Nagoya, 78329 Stanton Isle","Email: darian@conn.biz",,,,,1
668,"**-****-00668",668,,668,"Roscoe","Jovany","Mante",,,,,"2014-02-24",,,"admitted","Nagoya, 98909 Robel Grove","Email: palma_mann@hagenes.info",,,,,1
669,"**-****-00669",669,,669,"Kiley","Schuyler","Brekke",,,,,"2013-03-13",,,"admitted","Nagoya, 2892 Triston Rue","Email: yasmine@west.biz",,,,,1
670,"**-****-00670",670,,670,"Jose","Marilou","Runolfsson",,,,,"2013-07-08",,,"admitted","Nagoya, 6953 Ruthie Pine","Email: ivy_boehm@braun.info",,,,,1
671,"**-****-00671",671,,671,"Kurtis","Peggie","O'Hara",,,,,"2011-11-02",,,"admitted","Nagoya, 557 Homenick Lights","Email: arvel@hickle.ca",,,,,1
672,"**-****-00672",672,,672,"Helmer","Kory","Ferry",,,,,"2013-04-13",,,"admitted","Nagoya, 8405 Schumm Track","Email: kelley@von.name",,,,,1
673,"**-****-00673",673,,673,"Velma","Robin","Schimmel",,,,,"2014-03-13",,,"admitted","Nagoya, 775 Albert Fort","Email: elwyn_christiansen@leuschke.name",,,,,1
674,"**-****-00674",674,,674,"Macey","Rahsaan","Feest",,,,,"2012-05-03",,,"admitted","Nagoya, 6924 Khalid Harbor","Email: crystal_mills@berge.us",,,,,1
675,"**-****-00675",675,,675,"River","Garret","Murazik",,,,,"2014-02-27",,,"admitted","Nagoya, 8453 Hartmann Fall","Email: melvina.schroeder@veum.co.uk",,,,,1
676,"**-****-00676",676,,676,"Titus","Dortha","Braun",,,,,"2012-09-07",,,"admitted","Nagoya, 8188 Schimmel Row","Email: wilbert_douglas@koepprice.biz",,,,,1
677,"**-****-00677",677,,677,"Kraig","Montana","Bogisich",,,,,"2011-10-10",,,"admitted","Nagoya, 160 Leora Mill","Email: miracle_friesen@romaguera.us",,,,,1
678,"**-****-00678",678,,678,"Vergie","Kyle","McDermott",,,,,"2013-09-10",,,"admitted","Nagoya, 499 Isom Divide","Email: tavares@barrows.co.uk",,,,,1
679,"**-****-00679",679,,679,"Josiah","Rachael","Buckridge",,,,,"2013-06-24",,,"admitted","Nagoya, 86440 Kuhic Ferry","Email: veda_kassulke@cartwrightluettgen.com",,,,,1
680,"**-****-00680",680,,680,"Cordia","Ezekiel","Maggio",,,,,"2013-08-03",,,"admitted","Nagoya, 81860 Anderson Ridges","Email: kaci@batz.biz",,,,,1
681,"**-****-00681",681,,681,"Miguel","Frankie","McGlynn",,,,,"2013-11-15",,,"admitted","Nagoya, 7099 Laisha Hills","Email: malcolm_roob@hudsongleichner.us",,,,,1
682,"**-****-00682",682,,682,"Josue","Ashtyn","O'Kon",,,,,"2013-07-28",,,"admitted","Nagoya, 0884 Keebler Village","Email: kelley.spinka@schuster.name",,,,,1
683,"**-****-00683",683,,683,"Leonora","Rick","Leuschke",,,,,"2012-08-05",,,"admitted","Nagoya, 5970 Weissnat Causeway","Email: marques_pfannerstill@strosin.biz",,,,,1
684,"**-****-00684",684,,684,"Devonte","Caroline","Durgan",,,,,"2012-02-25",,,"admitted","Nagoya, 12567 Moore Squares","Email: kenton.okuneva@rueckerprice.co.uk",,,,,1
685,"**-****-00685",685,,685,"Lloyd","Ardith","Pfeffer",,,,,"2013-06-03",,,"admitted","Nagoya, 7050 Reinger Coves","Email: nigel.leffler@pfannerstillthompson.name",,,,,1
686,"**-****-00686",686,,686,"Yvonne","Stanley","Fadel",,,,,"2013-04-28",,,"admitted","Nagoya, 146 Pollich Summit","Email: rubie@dickens.co.uk",,,,,1
687,"**-****-00687",687,,687,"Gina","Conrad","Stiedemann",,,,,"2013-12-18",,,"admitted","Nagoya, 22134 Mitchell Mews","Email: rosina@emmerich.co.uk",,,,,1
688,"**-****-00688",688,,688,"Aliya","Fiona","Carroll",,,,,"2012-06-04",,,"admitted","Nagoya, 9380 Carmen Valleys","Email: susana@rippin.co.uk",,,,,1
689,"**-****-00689",689,,689,"Norberto","Billy","Schulist",,,,,"2012-11-28",,,"admitted","Nagoya, 90087 Ashlynn Ville","Email: sophia@doyleemmerich.ca",,,,,1
690,"**-****-00690",690,,690,"Easter","Delpha","Halvorson",,,,,"2013-03-27",,,"admitted","Nagoya, 485 Bergstrom Ville","Email: lilly@hauck.co.uk",,,,,1
691,"**-****-00691",691,,691,"Kelsie","Emerald","Jast",,,,,"2012-05-12",,,"admitted","Nagoya, 4104 Lorenzo View","Email: alex@quigleydooley.com",,,,,1
692,"**-****-00692",692,,692,"Sylvia","Kaitlin","West",,,,,"2013-10-11",,,"admitted","Nagoya, 46238 Champlin Flats","Email: meredith@ryan.biz",,,,,1
693,"**-****-00693",693,,693,"Brenden","Jerrell","Schumm",,,,,"2012-11-25",,,"admitted","Nagoya, 47407 Angelita River","Email: tiara@wildermanmoen.us",,,,,1
694,"**-****-00694",694,,694,"Moshe","Tavares","Terry",,,,,"2014-03-07",,,"admitted","Nagoya, 3149 Lorenz Mountains","Email: richie@bayertoy.name",,,,,1
722,"**-****-00722",722,,722,"William","Mina","Bednar",,,,,"2013-06-14",,,"applicant",,,,,,,1
723,"**-****-00723",723,,723,"Kaci","Earlene","Mayer",,,,,"2012-05-02",,,"applicant",,,,,,,1
724,"**-****-00724",724,,724,"Berta","Felipa","Baumbach",,,,,"2012-02-29",,,"applicant",,,,,,,1
725,"**-****-00725",725,,725,"Paolo","Adrian","McDermott",,,,,"2014-02-08",,,"applicant",,,,,,,1
695,"**-****-00695",695,,695,"Candido","Tom","O'Conner",,,,,"2013-11-13",,,"admitted","Nagoya, 0137 Kling Prairie","Email: saige.kuphal@wunsch.us",,,,,1
726,"**-****-00726",726,,726,"Al","Aileen","Rau",,,,,"2011-10-15",,,"applicant",,,,,,,1
727,"**-****-00727",727,,727,"Darron","Wyatt","Sanford",,,,,"2013-12-01",,,"applicant",,,,,,,1
728,"**-****-00728",728,,728,"Jaren","Elza","Osinski",,,,,"2013-01-05",,,"applicant",,,,,,,1
729,"**-****-00729",729,,729,"Quincy","Aaron","Cartwright",,,,,"2013-05-19",,,"applicant",,,,,,,1
696,"**-****-00696",696,,696,"Alize","Royal","Zboncak",,,,,"2013-06-08",,,"admitted","Nagoya, 37086 Hyatt Avenue","Email: heath_schultz@handhaag.ca",,,,,1
730,"**-****-00730",730,,730,"Karlie","Penelope","Weimann",,,,,"2011-09-19",,,"applicant",,,,,,,1
731,"**-****-00731",731,,731,"Meghan","Elnora","Fahey",,,,,"2014-04-05",,,"applicant",,,,,,,1
732,"**-****-00732",732,,732,"Brenna","Johnny","Yost",,,,,"2011-10-28",,,"applicant",,,,,,,1
733,"**-****-00733",733,,733,"Woodrow","Verdie","Price",,,,,"2013-07-11",,,"applicant",,,,,,,1
734,"**-****-00734",734,,734,"Genevieve","Isac","Beahan",,,,,"2011-09-22",,,"applicant",,,,,,,1
735,"**-****-00735",735,,735,"Josefa","Leopold","Mueller",,,,,"2013-03-01",,,"applicant",,,,,,,1
736,"**-****-00736",736,,736,"Leora","Malachi","Eichmann",,,,,"2014-01-28",,,"applicant",,,,,,,1
737,"**-****-00737",737,,737,"Orland","Devon","Spinka",,,,,"2013-09-23",,,"applicant",,,,,,,1
